ticker,name,listed,asset_class,country,datasource,datasource_ticker
JPYKYD=X,JPY/KYD,TRUE,currency,n/a,yfinance,JPYKYD=X
JPYSDG=X,JPY/SDG,TRUE,currency,n/a,yfinance,JPYSDG=X
JPYHUF=X,JPY/HUF,TRUE,currency,n/a,yfinance,JPYHUF=X
JPYPGK=X,JPY/PGK,TRUE,currency,n/a,yfinance,JPYPGK=X
JPYSAR=X,JPY/SAR,TRUE,currency,n/a,yfinance,JPYSAR=X
JPYCOP=X,JPY/COP,TRUE,currency,n/a,yfinance,JPYCOP=X
JODSGD=X,JOD/SGD,TRUE,currency,n/a,yfinance,JODSGD=X
JPYARS=X,JPY/ARS,TRUE,currency,n/a,yfinance,JPYARS=X
JODMAD=X,JOD/MAD,TRUE,currency,n/a,yfinance,JODMAD=X
JPYSGD=X,JPY/SGD,TRUE,currency,n/a,yfinance,JPYSGD=X
JPYUGX=X,JPY/UGX,TRUE,currency,n/a,yfinance,JPYUGX=X
JPYSOS=X,JPY/SOS,TRUE,currency,n/a,yfinance,JPYSOS=X
JMDEUR=X,JMD/EUR,TRUE,currency,n/a,yfinance,JMDEUR=X
JPYNIO=X,JPY/NIO,TRUE,currency,n/a,yfinance,JPYNIO=X
JPYHNL=X,JPY/HNL,TRUE,currency,n/a,yfinance,JPYHNL=X
JODUSD=X,JOD/USD,TRUE,currency,n/a,yfinance,JODUSD=X
JPYTWD=X,JPY/TWD,TRUE,currency,n/a,yfinance,JPYTWD=X
JPYBAM=X,JPY/BAM,TRUE,currency,n/a,yfinance,JPYBAM=X
JPYVEF=X,JPY/VEF,TRUE,currency,n/a,yfinance,JPYVEF=X
JPYCUP=X,JPY/CUP,TRUE,currency,n/a,yfinance,JPYCUP=X
JPYPHP=X,JPY/PHP,TRUE,currency,n/a,yfinance,JPYPHP=X
JODNZD=X,JOD/NZD,TRUE,currency,n/a,yfinance,JODNZD=X
JPYKES=X,JPY/KES,TRUE,currency,n/a,yfinance,JPYKES=X
JPYUYU=X,JPY/UYU,TRUE,currency,n/a,yfinance,JPYUYU=X
JPYPLN=X,JPY/PLN,TRUE,currency,n/a,yfinance,JPYPLN=X
JPYVND=X,JPY/VND,TRUE,currency,n/a,yfinance,JPYVND=X
JPYGEL=X,JPY/GEL,TRUE,currency,n/a,yfinance,JPYGEL=X
JPYLKR=X,JPY/LKR,TRUE,currency,n/a,yfinance,JPYLKR=X
JPYDZD=X,JPY/DZD,TRUE,currency,n/a,yfinance,JPYDZD=X
KZTDKK=X,KZT/DKK,TRUE,currency,n/a,yfinance,KZTDKK=X
KWDTWD=X,KWD/TWD,TRUE,currency,n/a,yfinance,KWDTWD=X
KWDSEK=X,KWD/SEK,TRUE,currency,n/a,yfinance,KWDSEK=X
KWDPLN=X,KWD/PLN,TRUE,currency,n/a,yfinance,KWDPLN=X
KWDPKR=X,KWD/PKR,TRUE,currency,n/a,yfinance,KWDPKR=X
KWDCZK=X,KWD/CZK,TRUE,currency,n/a,yfinance,KWDCZK=X
KRWPHP=X,KRW/PHP,TRUE,currency,n/a,yfinance,KRWPHP=X
KRWLKR=X,KRW/LKR,TRUE,currency,n/a,yfinance,KRWLKR=X
KRWJPY=X,KRW/JPY,TRUE,currency,n/a,yfinance,KRWJPY=X
KRWISK=X,KRW/ISK,TRUE,currency,n/a,yfinance,KRWISK=X
KGSCHF=X,KGS/CHF,TRUE,currency,n/a,yfinance,KGSCHF=X
KESTND=X,KES/TND,TRUE,currency,n/a,yfinance,KESTND=X
KESSAR=X,KES/SAR,TRUE,currency,n/a,yfinance,KESSAR=X
KESQAR=X,KES/QAR,TRUE,currency,n/a,yfinance,KESQAR=X
KESLVL=X,KES/LVL,TRUE,currency,n/a,yfinance,KESLVL=X
KESHKD=X,KES/HKD,TRUE,currency,n/a,yfinance,KESHKD=X
KESCZK=X,KES/CZK,TRUE,currency,n/a,yfinance,KESCZK=X
KESLKR=X,KES/LKR,TRUE,currency,n/a,yfinance,KESLKR=X
KWDLTL=X,KWD/LTL,TRUE,currency,n/a,yfinance,KWDLTL=X
KGSGBP=X,KGS/GBP,TRUE,currency,n/a,yfinance,KGSGBP=X
KESJOD=X,KES/JOD,TRUE,currency,n/a,yfinance,KESJOD=X
KWDOMR=X,KWD/OMR,TRUE,currency,n/a,yfinance,KWDOMR=X
KWDPHP=X,KWD/PHP,TRUE,currency,n/a,yfinance,KWDPHP=X
KRWTWD=X,KRW/TWD,TRUE,currency,n/a,yfinance,KRWTWD=X
KWDSAR=X,KWD/SAR,TRUE,currency,n/a,yfinance,KWDSAR=X
KRW=X,USD/KRW,TRUE,currency,n/a,yfinance,KRW=X
KESZAR=X,KES/ZAR,TRUE,currency,n/a,yfinance,KESZAR=X
KESRUB=X,KES/RUB,TRUE,currency,n/a,yfinance,KESRUB=X
KWDEGP=X,KWD/EGP,TRUE,currency,n/a,yfinance,KWDEGP=X
KRWHKD=X,KRW/HKD,TRUE,currency,n/a,yfinance,KRWHKD=X
KES=X,USD/KES,TRUE,currency,n/a,yfinance,KES=X
KGSEUR=X,KGS/EUR,TRUE,currency,n/a,yfinance,KGSEUR=X
KRWZAR=X,KRW/ZAR,TRUE,currency,n/a,yfinance,KRWZAR=X
KESIDR=X,KES/IDR,TRUE,currency,n/a,yfinance,KESIDR=X
KRWDKK=X,KRW/DKK,TRUE,currency,n/a,yfinance,KRWDKK=X
KESJPY=X,KES/JPY,TRUE,currency,n/a,yfinance,KESJPY=X
KRWUGX=X,KRW/UGX,TRUE,currency,n/a,yfinance,KRWUGX=X
KRWHUF=X,KRW/HUF,TRUE,currency,n/a,yfinance,KRWHUF=X
KWDSGD=X,KWD/SGD,TRUE,currency,n/a,yfinance,KWDSGD=X
KRWINR=X,KRW/INR,TRUE,currency,n/a,yfinance,KRWINR=X
KRWEGP=X,KRW/EGP,TRUE,currency,n/a,yfinance,KRWEGP=X
KESSGD=X,KES/SGD,TRUE,currency,n/a,yfinance,KESSGD=X
KWD=X,USD/KWD,TRUE,currency,n/a,yfinance,KWD=X
KESEUR=X,KES/EUR,TRUE,currency,n/a,yfinance,KESEUR=X
KWDJPY=X,KWD/JPY,TRUE,currency,n/a,yfinance,KWDJPY=X
KWDMUR=X,KWD/MUR,TRUE,currency,n/a,yfinance,KWDMUR=X
KWDCHF=X,KWD/CHF,TRUE,currency,n/a,yfinance,KWDCHF=X
KGS=X,USD/KGS,TRUE,currency,n/a,yfinance,KGS=X
KWDJOD=X,KWD/JOD,TRUE,currency,n/a,yfinance,KWDJOD=X
KWDTHB=X,KWD/THB,TRUE,currency,n/a,yfinance,KWDTHB=X
KESEGP=X,KES/EGP,TRUE,currency,n/a,yfinance,KESEGP=X
KESGBP=X,KES/GBP,TRUE,currency,n/a,yfinance,KESGBP=X
KRWBWP=X,KRW/BWP,TRUE,currency,n/a,yfinance,KRWBWP=X
KESMXN=X,KES/MXN,TRUE,currency,n/a,yfinance,KESMXN=X
KWDNZD=X,KWD/NZD,TRUE,currency,n/a,yfinance,KWDNZD=X
20162407.SW,,TRUE,currency,n/a,yfinance,20162407.SW
KMF=X,USD/KMF,TRUE,currency,n/a,yfinance,KMF=X
KWDISK=X,KWD/ISK,TRUE,currency,n/a,yfinance,KWDISK=X
KESNZD=X,KES/NZD,TRUE,currency,n/a,yfinance,KESNZD=X
KRWMUR=X,KRW/MUR,TRUE,currency,n/a,yfinance,KRWMUR=X
KRWMXN=X,KRW/MXN,TRUE,currency,n/a,yfinance,KRWMXN=X
KYDUSD=X,KYD/USD,TRUE,currency,n/a,yfinance,KYDUSD=X
KWDNOK=X,KWD/NOK,TRUE,currency,n/a,yfinance,KWDNOK=X
KESMUR=X,KES/MUR,TRUE,currency,n/a,yfinance,KESMUR=X
KWDHKD=X,KWD/HKD,TRUE,currency,n/a,yfinance,KWDHKD=X
KWDMXN=X,KWD/MXN,TRUE,currency,n/a,yfinance,KWDMXN=X
KRWMAD=X,KRW/MAD,TRUE,currency,n/a,yfinance,KRWMAD=X
KRWKES=X,KRW/KES,TRUE,currency,n/a,yfinance,KRWKES=X
KESNOK=X,KES/NOK,TRUE,currency,n/a,yfinance,KESNOK=X
KWDXDR=X,KWD/XDR,TRUE,currency,n/a,yfinance,KWDXDR=X
KRWTHB=X,KRW/THB,TRUE,currency,n/a,yfinance,KRWTHB=X
KWDRUB=X,KWD/RUB,TRUE,currency,n/a,yfinance,KWDRUB=X
KHR=X,USD/KHR,TRUE,currency,n/a,yfinance,KHR=X
KWDINR=X,KWD/INR,TRUE,currency,n/a,yfinance,KWDINR=X
KWDMAD=X,KWD/MAD,TRUE,currency,n/a,yfinance,KWDMAD=X
KESTRY=X,KES/TRY,TRUE,currency,n/a,yfinance,KESTRY=X
KESAED=X,KES/AED,TRUE,currency,n/a,yfinance,KESAED=X
KWDBHD=X,KWD/BHD,TRUE,currency,n/a,yfinance,KWDBHD=X
KZT=X,USD/KZT,TRUE,currency,n/a,yfinance,KZT=X
KWDRSD=X,KWD/RSD,TRUE,currency,n/a,yfinance,KWDRSD=X
KPW=X,USD/KPW,TRUE,currency,n/a,yfinance,KPW=X
KESCHF=X,KES/CHF,TRUE,currency,n/a,yfinance,KESCHF=X
KWDGBP=X,KWD/GBP,TRUE,currency,n/a,yfinance,KWDGBP=X
KYDEUR=X,KYD/EUR,TRUE,currency,n/a,yfinance,KYDEUR=X
KWDZAR=X,KWD/ZAR,TRUE,currency,n/a,yfinance,KWDZAR=X
KWDUSD=X,KWD/USD,TRUE,currency,n/a,yfinance,KWDUSD=X
KESMAD=X,KES/MAD,TRUE,currency,n/a,yfinance,KESMAD=X
KESTWD=X,KES/TWD,TRUE,currency,n/a,yfinance,KESTWD=X
KYDGBP=X,KYD/GBP,TRUE,currency,n/a,yfinance,KYDGBP=X
KESDKK=X,KES/DKK,TRUE,currency,n/a,yfinance,KESDKK=X
KESPHP=X,KES/PHP,TRUE,currency,n/a,yfinance,KESPHP=X
KWDILS=X,KWD/ILS,TRUE,currency,n/a,yfinance,KWDILS=X
KWDTND=X,KWD/TND,TRUE,currency,n/a,yfinance,KWDTND=X
KRWSEK=X,KRW/SEK,TRUE,currency,n/a,yfinance,KRWSEK=X
KWDDKK=X,KWD/DKK,TRUE,currency,n/a,yfinance,KWDDKK=X
KESAUD=X,KES/AUD,TRUE,currency,n/a,yfinance,KESAUD=X
KWDHUF=X,KWD/HUF,TRUE,currency,n/a,yfinance,KWDHUF=X
KWDKES=X,KWD/KES,TRUE,currency,n/a,yfinance,KWDKES=X
KRWRUB=X,KRW/RUB,TRUE,currency,n/a,yfinance,KRWRUB=X
KWDAED=X,Kuwaiti Dinar (b) vs UAE Dirham,TRUE,currency,n/a,yfinance,KWDAED=X
KWDCNY=X,KWD/CNY,TRUE,currency,n/a,yfinance,KWDCNY=X
KWDEUR=X,KWD/EUR,TRUE,currency,n/a,yfinance,KWDEUR=X
KWDIDR=X,KWD/IDR,TRUE,currency,n/a,yfinance,KWDIDR=X
KESILS=X,KES/ILS,TRUE,currency,n/a,yfinance,KESILS=X
KWDTRY=X,KWD/TRY,TRUE,currency,n/a,yfinance,KWDTRY=X
KWDCAD=X,KWD/CAD,TRUE,currency,n/a,yfinance,KWDCAD=X
KESLTL=X,KES/LTL,TRUE,currency,n/a,yfinance,KESLTL=X
KRWCZK=X,KRW/CZK,TRUE,currency,n/a,yfinance,KRWCZK=X
KESUSD=X,KES/USD,TRUE,currency,n/a,yfinance,KESUSD=X
KYDCHF=X,KYD/CHF,TRUE,currency,n/a,yfinance,KYDCHF=X
KGSUSD=X,KGS/USD,TRUE,currency,n/a,yfinance,KGSUSD=X
KESTHB=X,KES/THB,TRUE,currency,n/a,yfinance,KESTHB=X
KWDLVL=X,KWD/LVL,TRUE,currency,n/a,yfinance,KWDLVL=X
KESSEK=X,KES/SEK,TRUE,currency,n/a,yfinance,KESSEK=X
KESPLN=X,KES/PLN,TRUE,currency,n/a,yfinance,KESPLN=X
KRWCNY=X,KRW/CNY,TRUE,currency,n/a,yfinance,KRWCNY=X
KWDAUD=X,KWD/AUD,TRUE,currency,n/a,yfinance,KWDAUD=X
KESCAD=X,KES/CAD,TRUE,currency,n/a,yfinance,KESCAD=X
KRWPKR=X,KRW/PKR,TRUE,currency,n/a,yfinance,KRWPKR=X
KRWIDR=X,KRW/IDR,TRUE,currency,n/a,yfinance,KRWIDR=X
KRWNOK=X,KRW/NOK,TRUE,currency,n/a,yfinance,KRWNOK=X
20162411.SW,,TRUE,currency,n/a,yfinance,20162411.SW
KRWGHS=X,KRW/GHS,TRUE,currency,n/a,yfinance,KRWGHS=X
KYD=X,USD/KYD,TRUE,currency,n/a,yfinance,KYD=X
KRWCRC=X,KRW/CRC,TRUE,currency,n/a,yfinance,KRWCRC=X
29134346=X,,TRUE,currency,n/a,yfinance,29134346=X
KWDLKR=X,KWD/LKR,TRUE,currency,n/a,yfinance,KWDLKR=X
KESKRW=X,KES/KRW,TRUE,currency,n/a,yfinance,KESKRW=X
KESHUF=X,KES/HUF,TRUE,currency,n/a,yfinance,KESHUF=X
KESCNY=X,KES/CNY,TRUE,currency,n/a,yfinance,KESCNY=X
KWDQAR=X,KWD/QAR,TRUE,currency,n/a,yfinance,KWDQAR=X
LVLTHB=X,LVL/THB,TRUE,currency,n/a,yfinance,LVLTHB=X
LVLSGD=X,LVL/SGD,TRUE,currency,n/a,yfinance,LVLSGD=X
LVLSAR=X,LVL/SAR,TRUE,currency,n/a,yfinance,LVLSAR=X
LVLPHP=X,LVL/PHP,TRUE,currency,n/a,yfinance,LVLPHP=X
LTLTHB=X,LTL/THB,TRUE,currency,n/a,yfinance,LTLTHB=X
LTLSGD=X,LTL/SGD,TRUE,currency,n/a,yfinance,LTLSGD=X
LTLRUB=X,LTL/RUB,TRUE,currency,n/a,yfinance,LTLRUB=X
LTLKRW=X,LTL/KRW,TRUE,currency,n/a,yfinance,LTLKRW=X
LTLJOD=X,LTL/JOD,TRUE,currency,n/a,yfinance,LTLJOD=X
LTLAED=X,LTL/AED,TRUE,currency,n/a,yfinance,LTLAED=X
LKRUSD=X,LKR/USD,TRUE,currency,n/a,yfinance,LKRUSD=X
LKRTHB=X,LKR/THB,TRUE,currency,n/a,yfinance,LKRTHB=X
LKRNOK=X,LKR/NOK,TRUE,currency,n/a,yfinance,LKRNOK=X
LKRJPY=X,LKR/JPY,TRUE,currency,n/a,yfinance,LKRJPY=X
LKRHKD=X,LKR/HKD,TRUE,currency,n/a,yfinance,LKRHKD=X
LKRCNY=X,LKR/CNY,TRUE,currency,n/a,yfinance,LKRCNY=X
LKRAUD=X,LKR/AUD,TRUE,currency,n/a,yfinance,LKRAUD=X
LVLAED=X,LVL/AED,TRUE,currency,n/a,yfinance,LVLAED=X
LSL=X,USD/LSL,TRUE,currency,n/a,yfinance,LSL=X
LKRJOD=X,LKR/JOD,TRUE,currency,n/a,yfinance,LKRJOD=X
LKR=X,USD/LKR,TRUE,currency,n/a,yfinance,LKR=X
LTLPHP=X,LTL/PHP,TRUE,currency,n/a,yfinance,LTLPHP=X
LKRHUF=X,LKR/HUF,TRUE,currency,n/a,yfinance,LKRHUF=X
LVLKRW=X,LVL/KRW,TRUE,currency,n/a,yfinance,LVLKRW=X
LVLIDR=X,LVL/IDR,TRUE,currency,n/a,yfinance,LVLIDR=X
LTLLKR=X,LTL/LKR,TRUE,currency,n/a,yfinance,LTLLKR=X
LVLHUF=X,LVL/HUF,TRUE,currency,n/a,yfinance,LVLHUF=X
LTLKES=X,LTL/KES,TRUE,currency,n/a,yfinance,LTLKES=X
LSLEUR=X,LSL/EUR,TRUE,currency,n/a,yfinance,LSLEUR=X
LTLGBP=X,LTL/GBP,TRUE,currency,n/a,yfinance,LTLGBP=X
LVLNOK=X,LVL/NOK,TRUE,currency,n/a,yfinance,LVLNOK=X
LKRCZK=X,LKR/CZK,TRUE,currency,n/a,yfinance,LKRCZK=X
LKRXDR=X,LKR/XDR,TRUE,currency,n/a,yfinance,LKRXDR=X
LTLRSD=X,LTL/RSD,TRUE,currency,n/a,yfinance,LTLRSD=X
LKRMUR=X,LKR/MUR,TRUE,currency,n/a,yfinance,LKRMUR=X
LVLDKK=X,LVL/DKK,TRUE,currency,n/a,yfinance,LVLDKK=X
LVLTRY=X,LVL/TRY,TRUE,currency,n/a,yfinance,LVLTRY=X
LKRQAR=X,LKR/QAR,TRUE,currency,n/a,yfinance,LKRQAR=X
LRD=X,USD/LRD,TRUE,currency,n/a,yfinance,LRD=X
LVLZAR=X,LVL/ZAR,TRUE,currency,n/a,yfinance,LVLZAR=X
LTLMAD=X,LTL/MAD,TRUE,currency,n/a,yfinance,LTLMAD=X
LTLSEK=X,LTL/SEK,TRUE,currency,n/a,yfinance,LTLSEK=X
LVLGBP=X,LVL/GBP,TRUE,currency,n/a,yfinance,LVLGBP=X
LSLCHF=X,LSL/CHF,TRUE,currency,n/a,yfinance,LSLCHF=X
LYDMAD=X,LYD/MAD,TRUE,currency,n/a,yfinance,LYDMAD=X
LVLQAR=X,LVL/QAR,TRUE,currency,n/a,yfinance,LVLQAR=X
LVLCHF=X,LVL/CHF,TRUE,currency,n/a,yfinance,LVLCHF=X
LVLCAD=X,LVL/CAD,TRUE,currency,n/a,yfinance,LVLCAD=X
LVLKES=X,LVL/KES,TRUE,currency,n/a,yfinance,LVLKES=X
LTLTRY=X,LTL/TRY,TRUE,currency,n/a,yfinance,LTLTRY=X
LTLINR=X,LTL/INR,TRUE,currency,n/a,yfinance,LTLINR=X
LKRNZD=X,LKR/NZD,TRUE,currency,n/a,yfinance,LKRNZD=X
LVLEGP=X,LVL/EGP,TRUE,currency,n/a,yfinance,LVLEGP=X
LVLAUD=X,LVL/AUD,TRUE,currency,n/a,yfinance,LVLAUD=X
LKRTND=X,LKR/TND,TRUE,currency,n/a,yfinance,LKRTND=X
LKRSAR=X,LKR/SAR,TRUE,currency,n/a,yfinance,LKRSAR=X
LTLISK=X,LTL/ISK,TRUE,currency,n/a,yfinance,LTLISK=X
LTLCNY=X,LTL/CNY,TRUE,currency,n/a,yfinance,LTLCNY=X
LSLGBP=X,LSL/GBP,TRUE,currency,n/a,yfinance,LSLGBP=X
LTLHKD=X,LTL/HKD,TRUE,currency,n/a,yfinance,LTLHKD=X
LVLRUB=X,LVL/RUB,TRUE,currency,n/a,yfinance,LVLRUB=X
LKRZAR=X,LKR/ZAR,TRUE,currency,n/a,yfinance,LKRZAR=X
LTLRON=X,LTL/RON,TRUE,currency,n/a,yfinance,LTLRON=X
LTLQAR=X,LTL/QAR,TRUE,currency,n/a,yfinance,LTLQAR=X
LVLJPY=X,LVL/JPY,TRUE,currency,n/a,yfinance,LVLJPY=X
LBP=X,USD/LBP,TRUE,currency,n/a,yfinance,LBP=X
LKRISK=X,LKR/ISK,TRUE,currency,n/a,yfinance,LKRISK=X
LKRTRY=X,LKR/TRY,TRUE,currency,n/a,yfinance,LKRTRY=X
LTLBRL=X,LTL/BRL,TRUE,currency,n/a,yfinance,LTLBRL=X
LTLAUD=X,LTL/AUD,TRUE,currency,n/a,yfinance,LTLAUD=X
LVLILS=X,LVL/ILS,TRUE,currency,n/a,yfinance,LVLILS=X
LVLTND=X,LVL/TND,TRUE,currency,n/a,yfinance,LVLTND=X
LKRTWD=X,LKR/TWD,TRUE,currency,n/a,yfinance,LKRTWD=X
LKRPLN=X,LKR/PLN,TRUE,currency,n/a,yfinance,LKRPLN=X
LKRLTL=X,LKR/LTL,TRUE,currency,n/a,yfinance,LKRLTL=X
LYDCHF=X,LYD/CHF,TRUE,currency,n/a,yfinance,LYDCHF=X
LVLMXN=X,LVL/MXN,TRUE,currency,n/a,yfinance,LVLMXN=X
LKRAED=X,LKR/AED,TRUE,currency,n/a,yfinance,LKRAED=X
LKRGBP=X,LKR/GBP,TRUE,currency,n/a,yfinance,LKRGBP=X
LTLIDR=X,LTL/IDR,TRUE,currency,n/a,yfinance,LTLIDR=X
LTLTND=X,LTL/TND,TRUE,currency,n/a,yfinance,LTLTND=X
LTLEGP=X,LTL/EGP,TRUE,currency,n/a,yfinance,LTLEGP=X
LYDUSD=X,LYD/USD,TRUE,currency,n/a,yfinance,LYDUSD=X
LKRMAD=X,LKR/MAD,TRUE,currency,n/a,yfinance,LKRMAD=X
LYDXDR=X,LYD/XDR,TRUE,currency,n/a,yfinance,LYDXDR=X
LVLMAD=X,LVL/MAD,TRUE,currency,n/a,yfinance,LVLMAD=X
LVLNZD=X,LVL/NZD,TRUE,currency,n/a,yfinance,LVLNZD=X
LTLNOK=X,LTL/NOK,TRUE,currency,n/a,yfinance,LTLNOK=X
LKRCHF=X,LKR/CHF,TRUE,currency,n/a,yfinance,LKRCHF=X
LKRRUB=X,LKR/RUB,TRUE,currency,n/a,yfinance,LKRRUB=X
LVLKWD=X,LVL/KWD,TRUE,currency,n/a,yfinance,LVLKWD=X
LVLOMR=X,LVL/OMR,TRUE,currency,n/a,yfinance,LVLOMR=X
LVLEUR=X,LVL/EUR,TRUE,currency,n/a,yfinance,LVLEUR=X
LVLSEK=X,LVL/SEK,TRUE,currency,n/a,yfinance,LVLSEK=X
LTLSAR=X,LTL/SAR,TRUE,currency,n/a,yfinance,LTLSAR=X
LVLHKD=X,LVL/HKD,TRUE,currency,n/a,yfinance,LVLHKD=X
LKRCAD=X,LKR/CAD,TRUE,currency,n/a,yfinance,LKRCAD=X
LSLUSD=X,LSL/USD,TRUE,currency,n/a,yfinance,LSLUSD=X
LTLOMR=X,LTL/OMR,TRUE,currency,n/a,yfinance,LTLOMR=X
LTLMXN=X,LTL/MXN,TRUE,currency,n/a,yfinance,LTLMXN=X
LKRKRW=X,LKR/KRW,TRUE,currency,n/a,yfinance,LKRKRW=X
LTLTWD=X,LTL/TWD,TRUE,currency,n/a,yfinance,LTLTWD=X
LVLLTL=X,LVL/LTL,TRUE,currency,n/a,yfinance,LVLLTL=X
LAK=X,USD/LAK,TRUE,currency,n/a,yfinance,LAK=X
LKRILS=X,LKR/ILS,TRUE,currency,n/a,yfinance,LKRILS=X
LTLKWD=X,LTL/KWD,TRUE,currency,n/a,yfinance,LTLKWD=X
LKRIDR=X,LKR/IDR,TRUE,currency,n/a,yfinance,LKRIDR=X
LVLJOD=X,LVL/JOD,TRUE,currency,n/a,yfinance,LVLJOD=X
LVLLKR=X,LVL/LKR,TRUE,currency,n/a,yfinance,LVLLKR=X
LTL=X,USD/LTL,TRUE,currency,n/a,yfinance,LTL=X
LTLILS=X,LTL/ILS,TRUE,currency,n/a,yfinance,LTLILS=X
LTLHUF=X,LTL/HUF,TRUE,currency,n/a,yfinance,LTLHUF=X
LKRMXN=X,LKR/MXN,TRUE,currency,n/a,yfinance,LKRMXN=X
LTLJPY=X,LTL/JPY,TRUE,currency,n/a,yfinance,LTLJPY=X
LKRINR=X,LKR/INR,TRUE,currency,n/a,yfinance,LKRINR=X
LVLISK=X,LVL/ISK,TRUE,currency,n/a,yfinance,LVLISK=X
LVLCNY=X,LVL/CNY,TRUE,currency,n/a,yfinance,LVLCNY=X
LTLCHF=X,LTL/CHF,TRUE,currency,n/a,yfinance,LTLCHF=X
LTLZAR=X,LTL/ZAR,TRUE,currency,n/a,yfinance,LTLZAR=X
LKRKES=X,LKR/KES,TRUE,currency,n/a,yfinance,LKRKES=X
LKREUR=X,LKR/EUR,TRUE,currency,n/a,yfinance,LKREUR=X
LVLUSD=X,LVL/USD,TRUE,currency,n/a,yfinance,LVLUSD=X
LTLEUR=X,LTL/EUR,TRUE,currency,n/a,yfinance,LTLEUR=X
LVLMUR=X,LVL/MUR,TRUE,currency,n/a,yfinance,LVLMUR=X
LKRDKK=X,LKR/DKK,TRUE,currency,n/a,yfinance,LKRDKK=X
LKRSEK=X,LKR/SEK,TRUE,currency,n/a,yfinance,LKRSEK=X
LKREGP=X,LKR/EGP,TRUE,currency,n/a,yfinance,LKREGP=X
LKRPHP=X,LKR/PHP,TRUE,currency,n/a,yfinance,LKRPHP=X
LVLINR=X,LVL/INR,TRUE,currency,n/a,yfinance,LVLINR=X
LTLUSD=X,LTL/USD,TRUE,currency,n/a,yfinance,LTLUSD=X
LTLDKK=X,LTL/DKK,TRUE,currency,n/a,yfinance,LTLDKK=X
LTLMUR=X,LTL/MUR,TRUE,currency,n/a,yfinance,LTLMUR=X
LTLCAD=X,LTL/CAD,TRUE,currency,n/a,yfinance,LTLCAD=X
LKRSGD=X,LKR/SGD,TRUE,currency,n/a,yfinance,LKRSGD=X
LYD=X,USD/LYD,TRUE,currency,n/a,yfinance,LYD=X
LRDUSD=X,LRD/USD,TRUE,currency,n/a,yfinance,LRDUSD=X
LTLNZD=X,LTL/NZD,TRUE,currency,n/a,yfinance,LTLNZD=X
LTLHRK=X,LTL/HRK,TRUE,currency,n/a,yfinance,LTLHRK=X
LVLTWD=X,LVL/TWD,TRUE,currency,n/a,yfinance,LVLTWD=X
MYRHKD=X,MYR/HKD,TRUE,currency,n/a,yfinance,MYRHKD=X
MXNJPY=X,MXN/JPY,TRUE,currency,n/a,yfinance,MXNJPY=X
MYRXDR=X,MYR/XDR,TRUE,currency,n/a,yfinance,MYRXDR=X
MYRUSD=X,MYR/USD,TRUE,currency,n/a,yfinance,MYRUSD=X
MYRTND=X,MYR/TND,TRUE,currency,n/a,yfinance,MYRTND=X
MYRPHP=X,MYR/PHP,TRUE,currency,n/a,yfinance,MYRPHP=X
MYRMAD=X,MYR/MAD,TRUE,currency,n/a,yfinance,MYRMAD=X
MYRKWD=X,MYR/KWD,TRUE,currency,n/a,yfinance,MYRKWD=X
MYRAUD=X,MYR/AUD,TRUE,currency,n/a,yfinance,MYRAUD=X
MYRARS=X,MYR/ARS,TRUE,currency,n/a,yfinance,MYRARS=X
MYR=X,USD/MYR,TRUE,currency,n/a,yfinance,MYR=X
MXNXDR=X,MXN/XDR,TRUE,currency,n/a,yfinance,MXNXDR=X
MXNUYU=X,MXN/UYU,TRUE,currency,n/a,yfinance,MXNUYU=X
MXNSAR=X,MXN/SAR,TRUE,currency,n/a,yfinance,MXNSAR=X
MXNPYG=X,MXN/PYG,TRUE,currency,n/a,yfinance,MXNPYG=X
MXNPEN=X,MXN/PEN,TRUE,currency,n/a,yfinance,MXNPEN=X
MXNLTL=X,MXN/LTL,TRUE,currency,n/a,yfinance,MXNLTL=X
MXNKES=X,MXN/KES,TRUE,currency,n/a,yfinance,MXNKES=X
MURMXN=X,MUR/MXN,TRUE,currency,n/a,yfinance,MURMXN=X
MURKES=X,MUR/KES,TRUE,currency,n/a,yfinance,MURKES=X
MURILS=X,MUR/ILS,TRUE,currency,n/a,yfinance,MURILS=X
MUREUR=X,MUR/EUR,TRUE,currency,n/a,yfinance,MUREUR=X
MOPUSD=X,MOP/USD,TRUE,currency,n/a,yfinance,MOPUSD=X
MOPJPY=X,MOP/JPY,TRUE,currency,n/a,yfinance,MOPJPY=X
MADILS=X,MAD/ILS,TRUE,currency,n/a,yfinance,MADILS=X
MADCNY=X,MAD/CNY,TRUE,currency,n/a,yfinance,MADCNY=X
MADAED=X,MAD/AED,TRUE,currency,n/a,yfinance,MADAED=X
MADTND=X,MAD/TND,TRUE,currency,n/a,yfinance,MADTND=X
MVRCHF=X,MVR/CHF,TRUE,currency,n/a,yfinance,MVRCHF=X
MVREUR=X,MVR/EUR,TRUE,currency,n/a,yfinance,MVREUR=X
MURLKR=X,MUR/LKR,TRUE,currency,n/a,yfinance,MURLKR=X
29134347=X,,TRUE,currency,n/a,yfinance,29134347=X
MXNAED=X,MXN/AED,TRUE,currency,n/a,yfinance,MXNAED=X
MURINR=X,MUR/INR,TRUE,currency,n/a,yfinance,MURINR=X
MDLCHF=X,MDL/CHF,TRUE,currency,n/a,yfinance,MDLCHF=X
MXNUSD=X,MXN/USD,TRUE,currency,n/a,yfinance,MXNUSD=X
